组件名称,组件类型,父组件,导入的API函数,URL,说明
"views/modules/kqdk/student/DKMyTasks/index.vue","Vue组件","/xgxt/kqdk-student","getMyDKTasks","/xssw/v3/kqdk/rwEwmfzr/findList","getMyDKTasks"
"/xgxt/kqdk-dk","路由组件","","getByYhdkPkId","/xssw/v3/kqdk/rwYhdk/getByYhdkPkId","getByYhdkPkId"
"/xgxt/kqdk-dk","路由组件","","getsffwn","/xssw/v3/kqdk/rwYhdk/sffwn","getsffwn"
"/xgxt/kqdk-dk","路由组件","","rwdkSave","/xssw/v3/kqdk/rwYhdk/save","rwdkSave"
"/xgxt/kqdk-dk","路由组件","","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"views/modules/kqdk/student/kqdk-dk/picture.vue","Vue组件","/xgxt/kqdk-dk","ToFile","/xssw/v3/kqdk/rwYhdk/base64ToFile","ToFile"
"/xgxt/kqdk-teacher","路由组件","","","",""
"views/modules/kqdk/teacher/myPublishDkTasks/index.vue","Vue组件","/xgxt/kqdk-teacher","getmyPublishTasks","/xssw/v3/kqdk/rw/wfb","getmyPublishTasks"
"views/modules/kqdk/teacher/myPublishDkTasks/index.vue","Vue组件","/xgxt/kqdk-teacher","removeTask","/xssw/v3/kqdk/rw/remove","removeTask"
"views/modules/kqdk/teacher/myPublishDkTasks/index.vue","Vue组件","/xgxt/kqdk-teacher","enableTask","/xssw/v3/kqdk/rw/start","enableTask"
"views/modules/kqdk/teacher/myPublishDkTasks/index.vue","Vue组件","/xgxt/kqdk-teacher","pauseTask","/xssw/v3/kqdk/rw/suspend","pauseTask"
"views/modules/kqdk/teacher/myPublishDkTasks/index.vue","Vue组件","/xgxt/kqdk-teacher","getTaskDetail","/xssw/v3/kqdk/rw/get","getTaskDetail"
"views/modules/kqdk/teacher/myPublishDkTasks/index.vue","Vue组件","/xgxt/kqdk-teacher","kqdkrwSave","/xssw/v3/kqdk/rw/save","kqdkrwSave"
"views/modules/kqdk/teacher/myPublishDkTasks/index.vue","Vue组件","/xgxt/kqdk-teacher","kqdkrwCopyRw","/xssw/v3/kqdk/rw/copyRw","kqdkrwCopyRw"
"views/modules/kqdk/teacher/myPublishDkTasks/index.vue","Vue组件","/xgxt/kqdk-teacher","queryXnxq","/jczy/v3/xgJczyXnxq01/query","queryXnxq"
"views/modules/kqdk/teacher/myResponsibilities/index.vue","Vue组件","/xgxt/kqdk-teacher","getMyResponsibilities","/xssw/v3/kqdk/rw/wfg","getMyResponsibilities"
"views/modules/kqdk/teacher/myResponsibilities/index.vue","Vue组件","/xgxt/kqdk-teacher","removeTask","/xssw/v3/kqdk/rw/remove","removeTask"
"views/modules/kqdk/teacher/myResponsibilities/index.vue","Vue组件","/xgxt/kqdk-teacher","enableTask","/xssw/v3/kqdk/rw/start","enableTask"
"views/modules/kqdk/teacher/myResponsibilities/index.vue","Vue组件","/xgxt/kqdk-teacher","pauseTask","/xssw/v3/kqdk/rw/suspend","pauseTask"
"views/modules/kqdk/teacher/myResponsibilities/index.vue","Vue组件","/xgxt/kqdk-teacher","getTaskDetail","/xssw/v3/kqdk/rw/get","getTaskDetail"
"views/modules/kqdk/teacher/myResponsibilities/index.vue","Vue组件","/xgxt/kqdk-teacher","kqdkrwSave","/xssw/v3/kqdk/rw/save","kqdkrwSave"
"views/modules/kqdk/teacher/myResponsibilities/index.vue","Vue组件","/xgxt/kqdk-teacher","kqdkrwCopyRw","/xssw/v3/kqdk/rw/copyRw","kqdkrwCopyRw"
"views/modules/kqdk/teacher/myResponsibilities/index.vue","Vue组件","/xgxt/kqdk-teacher","queryXnxq","/jczy/v3/xgJczyXnxq01/query","queryXnxq"
"views/modules/kqdk/teacher/myPublishDkTasks/highSelect.vue","Vue组件","/xgxt/kqdk-teacher","queryXnxq","/jczy/v3/xgJczyXnxq01/query","queryXnxq"
"views/modules/kqdk/teacher/create-task/index.vue","Vue组件","/xgxt/kqdk-teacher","kqdkrwSave","/xssw/v3/kqdk/rw/save","kqdkrwSave"
"views/modules/kqdk/teacher/create-task/index.vue","Vue组件","/xgxt/kqdk-teacher","kqdkrwCopyRw","/xssw/v3/kqdk/rw/copyRw","kqdkrwCopyRw"
"views/modules/kqdk/teacher/create-task/index.vue","Vue组件","/xgxt/kqdk-teacher","queryXnxq","/jczy/v3/xgJczyXnxq01/query","queryXnxq"
"views/modules/kqdk/teacher/create-task/index.vue","Vue组件","/xgxt/kqdk-teacher","queryxgJczyXx0103","/jczy/v3/xgJczyXx0103/query","校区信息列表(分页条件查询)数据@param {} params"
"/xgxt/current-task-progress-student","路由组件","","totalCurrentProgress","/xssw/v3/kqdk/rwYhdk/tjRwWcjd","totalCurrentProgress"
"views/modules/kqdk/student/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-student","getCurrentClass","/xssw/v3/kqdk/rwYhdk/countDkBj","getCurrentClass"
"views/modules/kqdk/student/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-student","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"views/modules/kqdk/student/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-student","reMindDkTask","/xssw/v3/kqdk/rwYhdk/app/txdk","reMindDkTask"
"views/modules/kqdk/student/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-student","getTaskDetail","/xssw/v3/kqdk/rw/get","getTaskDetail"
"views/modules/kqdk/student/current-task-progress/ydk.vue","Vue组件","/xgxt/current-task-progress-student","getCurrentClass","/xssw/v3/kqdk/rwYhdk/countDkBj","getCurrentClass"
"views/modules/kqdk/student/current-task-progress/ydk.vue","Vue组件","/xgxt/current-task-progress-student","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"views/modules/kqdk/student/current-task-progress/yqj.vue","Vue组件","/xgxt/current-task-progress-student","getCurrentClass","/xssw/v3/kqdk/rwYhdk/countDkBj","getCurrentClass"
"views/modules/kqdk/student/current-task-progress/yqj.vue","Vue组件","/xgxt/current-task-progress-student","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"/xgxt/current-task-detail-student","路由组件","","getByYhdkPkId","/xssw/v3/kqdk/rwYhdk/getByYhdkPkId","getByYhdkPkId"
"/xgxt/current-task-detail-student","路由组件","","cleanException","/xssw/v3/kqdk/rwYhdk/clyc","cleanException"
"/xgxt/kqdk-qrcode-dk","路由组件","","getByYhdkPkId","/xssw/v3/kqdk/rwYhdk/getByYhdkPkId","getByYhdkPkId"
"/xgxt/kqdk-qrcode-dk","路由组件","","sfsjfwn","/xssw/v3/kqdk/rwEwmfzr/sfsjfwn","sfsjfwn"
"/xgxt/kqdk-qrcode-dk","路由组件","","rwdkSave","/xssw/v3/kqdk/rwYhdk/save","rwdkSave"
"/xgxt/kqdk-qrcode-dk","路由组件","","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"views/modules/kqdk/student/kqdk-dk/picture.vue","Vue组件","/xgxt/kqdk-qrcode-dk","ToFile","/xssw/v3/kqdk/rwYhdk/base64ToFile","ToFile"
"/xgxt/current-task-progress-teacher","路由组件","","drwtjByday","/xssw/v3/kqdk/rwTj/drwtjByday","drwtjByday"
"views/modules/kqdk/teacher/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-teacher","getCurrentClass","/xssw/v3/kqdk/rwYhdk/countDkBj","getCurrentClass"
"views/modules/kqdk/teacher/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-teacher","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"views/modules/kqdk/teacher/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-teacher","reMindDkTask","/xssw/v3/kqdk/rwYhdk/app/txdk","reMindDkTask"
"views/modules/kqdk/teacher/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-teacher","getTaskDetail","/xssw/v3/kqdk/rw/get","getTaskDetail"
"views/modules/kqdk/teacher/current-task-progress/wdk.vue","Vue组件","/xgxt/current-task-progress-teacher","helpStudentDk","/xssw/v3/kqdk/rwYhdk/app/jsxj","helpStudentDk"
"views/modules/kqdk/teacher/current-task-progress/ydk.vue","Vue组件","/xgxt/current-task-progress-teacher","getCurrentClass","/xssw/v3/kqdk/rwYhdk/countDkBj","getCurrentClass"
"views/modules/kqdk/teacher/current-task-progress/ydk.vue","Vue组件","/xgxt/current-task-progress-teacher","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"views/modules/kqdk/teacher/current-task-progress/yqj.vue","Vue组件","/xgxt/current-task-progress-teacher","getCurrentClass","/xssw/v3/kqdk/rwYhdk/countDkBj","getCurrentClass"
"views/modules/kqdk/teacher/current-task-progress/yqj.vue","Vue组件","/xgxt/current-task-progress-teacher","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"/xgxt/current-task-detail-teacher","路由组件","","getByYhdkPkId","/xssw/v3/kqdk/rwYhdk/getByYhdkPkId","getByYhdkPkId"
"/xgxt/current-task-detail-teacher","路由组件","","cleanException","/xssw/v3/kqdk/rwYhdk/clyc","cleanException"
"/xgxt/my-task-detail","路由组件","","","",""
"views/modules/kqdk/teacher/my-task-detail/detail.vue","Vue组件","/xgxt/my-task-detail","getTaskDetail","/xssw/v3/kqdk/rw/get","getTaskDetail"
"views/modules/kqdk/teacher/my-task-detail/detail.vue","Vue组件","/xgxt/my-task-detail","drwtjByday","/xssw/v3/kqdk/rwTj/drwtjByday","drwtjByday"
"views/modules/kqdk/teacher/task-statistics/rwtjList.vue","Vue组件","/xgxt/my-task-detail","drwtjByday","/xssw/v3/kqdk/rwTj/drwtjByday","drwtjByday"
"views/modules/kqdk/teacher/task-statistics/rwtjList.vue","Vue组件","/xgxt/my-task-detail","drwtjQkTop","/xssw/v3/kqdk/rwTj/drwtjQkTop","drwtjQkTop"
"views/modules/kqdk/teacher/task-statistics/rwtjList.vue","Vue组件","/xgxt/my-task-detail","drwtjCdTop","/xssw/v3/kqdk/rwTj/drwtjCdTop","drwtjCdTop"
"/xgxt/kqdktj","路由组件","","dkydhz","/xssw/v3/kqdk/rwYhdk/yhydhz","dkydhz"
"views/modules/kqdk/student/kqdk-total/TotalList.vue","Vue组件","/xgxt/kqdktj","getDkrwList","/xssw/v3/kqdk/rwYhdk/findRwList","getDkrwList"
"/xgxt/kqdkxm","路由组件","","","",""
"/xgxt/kqdkjg","路由组件","","","",""
"/xgxt/kqdkxq","路由组件","","","",""
"/xgxt/jyglindex","路由组件","","queryfbxx","/jygl/v3/xgJyglZpxxfb/queryfbxx","queryfbxx"
"/xgxt/jygldetaillist","路由组件","","queryfbxx","/jygl/v3/xgJyglZpxxfb/queryfbxx","queryfbxx"
"/xgxt/jygldetaillist","路由组件","","tdjlzphSave","/jygl/v3/xgJyglZphJltd/tdjlSave","tdjlzphSave"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetaillist","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetaillist","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetaillist","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetaillist","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetaillist","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetaillist","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/jygldetailzplist","路由组件","","tdjlzphSave","/jygl/v3/xgJyglZphJltd/tdjlSave","tdjlzphSave"
"/xgxt/jygldetailzplist","路由组件","","queryXsdZphList","/jygl/v3/xgJyglZpxxfb/queryXsdZphList","queryXsdZphList"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetailzplist","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetailzplist","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetailzplist","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetailzplist","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetailzplist","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetailzplist","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/jygldetail","路由组件","","getZpxxfb","/jygl/v3/xgJyglZpxxfb/get","getZpxxfb"
"/xgxt/jygldetail","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetail","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetail","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetail","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetail","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetail","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/jygldetail","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/jywttw","路由组件","","jyglJywdWdjlQuery","/jygl/v3/jyglJywdWdjl/query","jyglJywdWdjlQuery"
"views/modules/jygl/jywttw/twbd.vue","Vue组件","/xgxt/jywttw","getStudentInfo","/system/v3/xgsys/user/context/getStudentInfo","getStudentInfo"
"views/modules/jygl/jywttw/twbd.vue","Vue组件","/xgxt/jywttw","jyglJywdWdjlGet","/jygl/v3/jyglJywdWdjl/get","jyglJywdWdjlGet"
"views/modules/jygl/jywttw/twbd.vue","Vue组件","/xgxt/jywttw","jyglJywdLsQuery","/jygl/v3/jyglJywdLs/query","jyglJywdLsQuery"
